Country_Region,Last_Update,Confirmed,Deaths,Recovered,Active,Delta_Confirmed,Delta_Recovered,Incident_Rate,People_Tested,People_Hospitalized,Province_State,FIPS,UID,iso3,Report_Date_String,Delta_Deaths,Doses_Admin,Delta_Doses_Admin
Azerbaijan,6/19/21,335437,4961,,,38,,3308.3263677764708,,,,,31,AZE,2021/06/19,0,2915954,38076
Azerbaijan,6/20/21,335493,4962,,,56,,3308.87868095777,,,,,31,AZE,2021/06/20,1,2915954,0
Azerbaijan,6/21/21,335521,4963,,,28,,3309.15483754842,,,,,31,AZE,2021/06/21,1,2989673,73719
Azerbaijan,6/22/21,335568,4963,,,47,,3309.618386111296,,,,,31,AZE,2021/06/22,0,3032516,42843
Azerbaijan,6/23/21,335625,4965,,,57,,3310.1805620279756,,,,,31,AZE,2021/06/23,2,3080340,47824
Azerbaijan,6/24/21,335676,4965,,,51,,3310.683561532373,,,,,31,AZE,2021/06/24,0,3080340,0
Azerbaijan,6/25/21,335741,4967,,,65,,3311.3246393320956,,,,,31,AZE,2021/06/25,2,3146350,66010
Azerbaijan,6/26/21,335796,4967,,,55,,3311.8670897780144,,,,,31,AZE,2021/06/26,0,3218651,72301
Azerbaijan,6/27/21,335836,4968,,,40,,3312.2615991932284,,,,,31,AZE,2021/06/27,1,3348427,129776
Azerbaijan,6/28/21,335874,4970,,,38,,3312.636383137681,,,,,31,AZE,2021/06/28,2,3349035,608
Azerbaijan,6/29/21,335961,4973,,,87,,3313.494441115771,,,,,31,AZE,2021/06/29,3,3422241,73206
Azerbaijan,6/30/21,336047,4974,,,86,,3314.342636358481,,,,,31,AZE,2021/06/30,1,3511219,88978
Azerbaijan,7/1/21,336122,4975,,,75,,3315.0823415120067,,,,,31,AZE,2021/07/01,1,3597108,85889
Azerbaijan,7/2/21,336223,4977,,,101,,3316.0784777854215,,,,,31,AZE,2021/07/02,2,3597108,0
Azerbaijan,7/3/21,336318,4977,,,95,,3317.015437646554,,,,,31,AZE,2021/07/03,0,3670729,73621
Azerbaijan,7/4/21,336417,4978,,,99,,3317.991848449208,,,,,31,AZE,2021/07/04,1,3740447,69718
Azerbaijan,7/5/21,336479,4978,,,62,,3318.6033380427893,,,,,31,AZE,2021/07/05,0,3793533,53086
Azerbaijan,7/6/21,336557,4978,,,78,,3319.372631402456,,,,,31,AZE,2021/07/06,0,3793533,0
Azerbaijan,7/7/21,336684,4979,,,127,,3320.62519879576,,,,,31,AZE,2021/07/07,1,3910624,117091
Azerbaijan,7/8/21,336788,4980,,,104,,3321.650923275316,,,,,31,AZE,2021/07/08,1,3964102,53478
Azerbaijan,7/9/21,336962,4982,,,174,,3323.3670392314957,,,,,31,AZE,2021/07/09,2,3964102,0
Azerbaijan,7/10/21,337098,4984,,,136,,3324.7083712432222,,,,,31,AZE,2021/07/10,2,4069218,105116
Azerbaijan,7/11/21,337254,4984,,,156,,3326.2469579625563,,,,,31,AZE,2021/07/11,0,4069218,0
Bahamas,6/13/21,12092,236,,,0,,3074.9043860362926,,,,,44,BHS,2021/06/13,0,68119,5936
Bahamas,6/14/21,12199,237,,,107,,3102.113678899829,,,,,44,BHS,2021/06/14,1,68119,0
Bahamas,6/15/21,12225,239,,,26,,3108.725282773212,,,,,44,BHS,2021/06/15,2,68119,0
Bahamas,6/16/21,12242,240,,,17,,3113.0482545365776,,,,,44,BHS,2021/06/16,1,68119,0
Bahamas,6/19/21,12295,241,,,53,,3126.5257547400115,,,,,44,BHS,2021/06/19,1,68119,0
Bahamas,6/21/21,12364,243,,,69,,3144.0719342501425,,,,,44,BHS,2021/06/21,2,79246,11127
Bahamas,6/22/21,12379,244,,,15,,3147.886321100171,,,,,44,BHS,2021/06/22,1,79246,0
Bahamas,6/23/21,12407,244,,,28,,3155.006509886891,,,,,44,BHS,2021/06/23,0,79246,0
Bahamas,6/25/21,12467,245,,,60,,3170.2640572870046,,,,,44,BHS,2021/06/25,1,79246,0
Bahamas,6/29/21,12586,246,,,119,,3200.5248596305637,,,,,44,BHS,2021/06/29,1,79246,0
Bahamas,7/1/21,12735,246,,,149,,3238.4144356741804,,,,,44,BHS,2021/07/01,0,91067,0
Bahamas,7/5/21,12808,246,,,73,,3256.9777850109854,,,,,44,BHS,2021/07/05,0,95992,4925
Bahamas,7/6/21,12889,251,,,81,,3277.5754740011394,,,,,44,BHS,2021/07/06,5,95992,0
Bahamas,7/7/21,12965,252,,,76,,3296.90170070795,,,,,44,BHS,2021/07/07,1,95992,0
Bahamas,7/8/21,13024,252,,,59,,3311.9049556513955,,,,,44,BHS,2021/07/08,0,95992,0
Bahamas,7/11/21,13024,252,,,0,,3311.9049556513955,,,,,44,BHS,2021/07/11,0,95992,0
Bahrain,6/13/21,258731,1221,,,879,,15205.311759696706,,,,,48,BHR,2021/06/13,15,1891596,7955
Bahrain,6/14/21,259523,1236,,,792,,15251.856653480905,,,,,48,BHR,2021/06/14,15,1899552,7956
Bahrain,6/15/21,260334,1246,,,811,,15299.518154565483,,,,,48,BHR,2021/06/15,10,1905340,5788
Bahrain,6/16/21,260954,1259,,,620,,15335.954813840994,,,,,48,BHR,2021/06/16,13,1905340,0
Bahrain,6/17/21,261501,1271,,,547,,15368.101350330839,,,,,48,BHR,2021/06/17,12,1917308,11968
Bahrain,6/18/21,261988,1286,,,487,,15396.7217585037,,,,,48,BHR,2021/06/18,15,1917308,0
Bahrain,6/19/21,262427,1297,,,439,,15422.521264022971,,,,,48,BHR,2021/06/19,11,1925432,8124
Bahrain,6/20/21,262892,1306,,,465,,15449.848758479604,,,,,48,BHR,2021/06/20,9,1932506,7074
Bahrain,6/21/21,263295,1311,,,403,,15473.532587008685,,,,,48,BHR,2021/06/21,5,1955753,23247
Bahrain,6/22/21,263689,1326,,,394,,15496.687496290218,,,,,48,BHR,2021/06/22,15,1968183,12430
Bahrain,6/23/21,264107,1330,,,418,,15521.252856898547,,,,,48,BHR,2021/06/23,4,1978826,10643
Bahrain,6/24/21,264405,1334,,,298,,15538.765960872905,,,,,48,BHR,2021/06/24,4,1978826,0
Bahrain,6/25/21,264693,1335,,,288,,15555.691376794432,,,,,48,BHR,2021/06/25,1,1993321,14495
Bahrain,6/26/21,264995,1341,,,302,,15573.439555989922,,,,,48,BHR,2021/06/26,6,2009717,16396
Bahrain,6/27/21,265247,1345,,,252,,15588.24929492126,,,,,48,BHR,2021/06/27,4,2027964,18247
Bahrain,6/28/21,265477,1348,,,230,,15601.766120136368,,,,,48,BHR,2021/06/28,3,2109775,81811
Bahrain,6/29/21,265643,1351,,,166,,15611.521741813358,,,,,48,BHR,2021/06/29,3,2116497,6722
Bahrain,6/30/21,265827,1352,,,184,,15622.335201985445,,,,,48,BHR,2021/06/30,1,2122296,5799
Bahrain,7/1/21,265975,1353,,,148,,15631.032985167341,,,,,48,BHR,2021/07/01,1,2128340,6044
Bahrain,7/2/21,266140,1356,,,165,,15640.72983803905,,,,,48,BHR,2021/07/02,3,2128340,0
Bahrain,7/3/21,266286,1358,,,146,,15649.310083610379,,,,,48,BHR,2021/07/03,2,2133703,5363
Bahrain,7/4/21,266426,1360,,,140,,15657.53771635001,,,,,48,BHR,2021/07/04,2,2139789,6086
Bahrain,7/5/21,266557,1363,,,131,,15665.236429842094,,,,,48,BHR,2021/07/05,3,2154001,14212
Bahrain,7/6/21,266685,1366,,,128,,15672.758836918329,,,,,48,BHR,2021/07/06,3,2154001,0
Bahrain,7/7/21,266797,1367,,,112,,15679.340943110034,,,,,48,BHR,2021/07/07,1,2166288,12287
Bahrain,7/8/21,266919,1371,,,122,,15686.510737354569,,,,,48,BHR,2021/07/08,4,2173357,7069
Bahrain,7/9/21,267038,1374,,,119,,15693.504225183256,,,,,48,BHR,2021/07/09,3,2173357,0
Bahrain,7/10/21,267112,1376,,,74,,15697.853116774204,,,,,48,BHR,2021/07/10,2,2186552,13195
Bahrain,7/11/21,267212,1377,,,100,,15703.729997302511,,,,,48,BHR,2021/07/11,1,2186552,0
Bangladesh,6/13/21,826922,13118,,,2436,,502.1100844126667,,,,,50,BGD,2021/06/13,47,10062784,4141
Bangladesh,6/14/21,829972,13172,,,3050,,503.9620556475095,,,,,50,BGD,2021/06/14,54,10071313,8529
Bangladesh,6/15/21,833291,13222,,,3319,,505.9773646732285,,,,,50,BGD,2021/06/15,50,10071313,0
Bangladesh,6/16/21,837247,13282,,,3956,,508.3794624453721,,,,,50,BGD,2021/06/16,60,10078366,7053
Bangladesh,6/17/21,841087,13345,,,3840,,510.7111245902233,,,,,50,BGD,2021/06/17,63,10079471,1105
Bangladesh,6/18/21,844970,13399,,,3883,,513.0688964934674,,,,,50,BGD,2021/06/18,54,10079471,0
Bangladesh,6/19/21,848027,13466,,,3057,,514.925118154095,,,,,50,BGD,2021/06/19,67,10082705,3234
Bangladesh,6/20/21,851668,13548,,,3641,,517.1359467659187,,,,,50,BGD,2021/06/20,82,10083608,903
Bangladesh,6/21/21,856304,13626,,,4636,,519.9509430428797,,,,,50,BGD,2021/06/21,78,10086979,3371
Bangladesh,6/22/21,861150,13702,,,4846,,522.8934520933872,,,,,50,BGD,2021/06/22,76,10089982,3003
Bangladesh,6/23/21,866877,13787,,,5727,,526.3709075891067,,,,,50,BGD,2021/06/23,85,10090206,224
Bangladesh,6/24/21,872935,13868,,,6058,,530.0493475040829,,,,,50,BGD,2021/06/24,81,10090433,227
Bangladesh,6/25/21,878804,13976,,,5869,,533.6130259228672,,,,,50,BGD,2021/06/25,108,10095479,5046
Bangladesh,6/26/21,883138,14053,,,4334,,536.2446466873945,,,,,50,BGD,2021/06/26,77,10095579,100
Bangladesh,6/27/21,888406,14172,,,5268,,539.4433956923623,,,,,50,BGD,2021/06/27,119,10097645,2066
Bangladesh,6/28/21,896770,14276,,,8364,,544.5220473016162,,,,,50,BGD,2021/06/28,104,10099562,1917
Bangladesh,6/29/21,904436,14388,,,7666,,549.1768707397489,,,,,50,BGD,2021/06/29,112,10101143,1581
Bangladesh,6/30/21,913258,14503,,,8822,,554.5336216360711,,,,,50,BGD,2021/06/30,115,10102139,996
Bangladesh,7/1/21,921559,14646,,,8301,,559.5740194132611,,,,,50,BGD,2021/07/01,143,10103015,876
Bangladesh,7/2/21,930042,14778,,,8483,,564.7249282608582,,,,,50,BGD,2021/07/02,132,10103015,0
Bangladesh,7/3/21,936256,14912,,,6214,,568.498091950469,,,,,50,BGD,2021/07/03,134,10103737,722
Bangladesh,7/4/21,944917,15065,,,8661,,573.7570830537388,,,,,50,BGD,2021/07/04,153,10104748,1011
Bangladesh,7/5/21,954881,15229,,,9964,,579.8072605566808,,,,,50,BGD,2021/07/05,164,10106129,1381
Bangladesh,7/6/21,966406,15392,,,11525,,586.8052830096522,,,,,50,BGD,2021/07/06,163,10106136,7
Bangladesh,7/7/21,977568,15593,,,11162,,593.5828905254931,,,,,50,BGD,2021/07/07,201,10106136,0
Bangladesh,7/8/21,989219,15792,,,11651,,600.6574206425923,,,,,50,BGD,2021/07/08,199,10106820,684
Bangladesh,7/9/21,1000543,16004,,,11324,,607.5333951551692,,,,,50,BGD,2021/07/09,212,10107557,737
Bangladesh,7/10/21,1009315,16189,,,8772,,612.8597858673136,,,,,50,BGD,2021/07/10,185,10107557,0
Bangladesh,7/11/21,1021189,16419,,,11874,,620.0697224058457,,,,,50,BGD,2021/07/11,230,10107557,0
Barbados,6/13/21,4036,47,,,0,,1404.4562603742202,,,,,52,BRB,2021/06/13,0,149513,2477
Barbados,6/14/21,4037,47,,,1,,1404.804242599288,,,,,52,BRB,2021/06/14,0,150300,787
Barbados,6/15/21,4038,47,,,1,,1405.152224824356,,,,,52,BRB,2021/06/15,0,151004,704
Barbados,6/17/21,4039,47,,,1,,1405.5002070494238,,,,,52,BRB,2021/06/17,0,153350,2346
Barbados,6/18/21,4040,47,,,1,,1405.848189274492,,,,,52,BRB,2021/06/18,0,153350,0
Barbados,6/19/21,4041,47,,,1,,1406.1961714995598,,,,,52,BRB,2021/06/19,0,153350,0
Barbados,6/20/21,4043,47,,,2,,1406.8921359496958,,,,,52,BRB,2021/06/20,0,155423,2073
Barbados,6/21/21,4045,47,,,2,,1407.5881003998315,,,,,52,BRB,2021/06/21,0,157283,1860
Barbados,6/23/21,4052,47,,,7,,1410.0239759753072,,,,,52,BRB,2021/06/23,0,158980,0
Barbados,6/24/21,4057,47,,,5,,1411.7638871006468,,,,,52,BRB,2021/06/24,0,160266,1286
Barbados,6/25/21,4066,47,,,9,,1414.8957271262584,,,,,52,BRB,2021/06/25,0,160266,0
Barbados,6/26/21,4074,47,,,8,,1417.679584926802,,,,,52,BRB,2021/06/26,0,162357,2091
Barbados,6/27/21,4075,47,,,1,,1418.0275671518698,,,,,52,BRB,2021/06/27,0,162357,0
Barbados,6/28/21,4077,47,,,2,,1418.7235316020058,,,,,52,BRB,2021/06/28,0,164709,2352
Barbados,6/29/21,4079,47,,,2,,1419.4194960521418,,,,,52,BRB,2021/06/29,0,165339,630
Barbados,6/30/21,4081,47,,,2,,1420.1154605022775,,,,,52,BRB,2021/06/30,0,166212,873
Barbados,7/1/21,4082,47,,,1,,1420.4634427273454,,,,,52,BRB,2021/07/01,0,166567,355
Barbados,7/4/21,4086,47,,,4,,1421.8553716276172,,,,,52,BRB,2021/07/04,0,166567,0
Barbados,7/6/21,4096,47,,,10,,1425.3351938782966,,,,,52,BRB,2021/07/06,0,167022,0
Barbados,7/7/21,4108,47,,,12,,1429.5109805791121,,,,,52,BRB,2021/07/07,0,167022,0
Barbados,7/8/21,4119,47,,,11,,1433.3387850548595,,,,,52,BRB,2021/07/08,0,167398,376
Barbados,7/9/21,4128,48,,,9,,1436.4706250804709,,,,,52,BRB,2021/07/09,1,167398,0
Barbados,7/10/21,4136,48,,,8,,1439.2544828810144,,,,,52,BRB,2021/07/10,0,168069,671
Barbados,7/11/21,4176,48,,,40,,1453.1737718837321,,,,,52,BRB,2021/07/11,0,168069,0
Belarus,6/13/21,405663,2978,,,923,,4293.038621505186,,,,,112,BLR,2021/06/13,9,924926,0
Belarus,6/14/21,406360,2987,,,697,,4300.414812873856,,,,,112,BLR,2021/06/14,9,924926,0
Belarus,6/15/21,406861,2995,,,501,,4305.716781131681,,,,,112,BLR,2021/06/15,8,924926,0
Belarus,6/16/21,407748,3006,,,887,,4315.103698985356,,,,,112,BLR,2021/06/16,11,924926,0
Belarus,6/17/21,408621,3015,,,873,,4324.342458045398,,,,,112,BLR,2021/06/17,9,1068413,143487
Belarus,6/18/21,409385,3025,,,764,,4332.427695069307,,,,,112,BLR,2021/06/18,10,1068413,0
Belarus,6/19/21,410096,3035,,,711,,4339.95204523161,,,,,112,BLR,2021/06/19,10,1068413,0
Belarus,6/20/21,410678,3044,,,582,,4346.111217938304,,,,,112,BLR,2021/06/20,9,1068413,0
Belarus,6/21/21,411153,3053,,,475,,4351.138034150814,,,,,112,BLR,2021/06/21,9,1068413,0
Belarus,6/22/21,411551,3063,,,398,,4355.349976998347,,,,,112,BLR,2021/06/22,10,1068413,0
Belarus,6/23/21,412353,3072,,,802,,4363.837359319257,,,,,112,BLR,2021/06/23,9,1068413,0
Belarus,6/24/21,413139,3082,,,786,,4372.155417304587,,,,,112,BLR,2021/06/24,10,1068413,0
Belarus,6/25/21,413952,3093,,,813,,4380.759210106207,,,,,112,BLR,2021/06/25,11,1068413,0
Belarus,6/26/21,414730,3103,,,778,,4388.992605923749,,,,,112,BLR,2021/06/26,10,1068413,0
Belarus,6/27/21,415339,3113,,,609,,4395.437513446734,,,,,112,BLR,2021/06/27,10,1068413,0
Belarus,6/28/21,415780,3122,,,441,,4400.104515446136,,,,,112,BLR,2021/06/28,9,1068413,0
Belarus,6/29/21,416275,3132,,,495,,4405.342987078119,,,,,112,BLR,2021/06/29,10,1068413,0
Belarus,6/30/21,417189,3143,,,914,,4415.015639748083,,,,,112,BLR,2021/06/30,11,1068413,0
Belarus,7/1/21,418212,3153,,,1023,,4425.841814454181,,,,,112,BLR,2021/07/01,10,1068413,0
Belarus,7/2/21,419330,3164,,,1118,,4437.673352402781,,,,,112,BLR,2021/07/02,11,1068413,0
Belarus,7/3/21,420406,3175,,,1076,,4449.060413970486,,,,,112,BLR,2021/07/03,11,1068413,0
Belarus,7/4/21,421350,3185,,,944,,4459.05054976966,,,,,112,BLR,2021/07/04,10,1068413,0
Belarus,7/5/21,421964,3194,,,614,,4465.548371147514,,,,,112,BLR,2021/07/05,9,1068413,0
Belarus,7/6/21,422521,3204,,,557,,4471.442974579867,,,,,112,BLR,2021/07/06,10,1068413,0
Belarus,7/7/21,423519,3214,,,998,,4482.004580011622,,,,,112,BLR,2021/07/07,10,1068413,0
Belarus,7/8/21,424554,3225,,,1035,,4492.957747969404,,,,,112,BLR,2021/07/08,11,1068413,0
Belarus,7/9/21,425804,3236,,,1250,,4506.186211686533,,,,,112,BLR,2021/07/09,11,1068413,0
Belarus,7/10/21,426886,3247,,,1082,,4517.63676988008,,,,,112,BLR,2021/07/10,11,1068413,0
Belarus,7/11/21,427906,3257,,,1020,,4528.431196273256,,,,,112,BLR,2021/07/11,10,1068413,0
Belgium,6/13/21,1076338,25088,,,573,,9287.089408311716,,,,,56,BEL,2021/06/13,7,8582694,214717
Belgium,6/14/21,1076579,25093,,,241,,9289.168855982804,,,,,56,BEL,2021/06/14,5,8582694,0
Belgium,6/15/21,1077087,25099,,,508,,9293.552090077877,,,,,56,BEL,2021/06/15,6,8868241,285547
Belgium,6/16/21,1077758,25110,,,671,,9299.341755585345,,,,,56,BEL,2021/06/16,11,9037478,169237
Belgium,6/17/21,1078251,25117,,,493,,9303.595563476823,,,,,56,BEL,2021/06/17,7,9037478,0
Belgium,6/19/21,1079084,25132,,,833,,9310.783031983114,,,,,56,BEL,2021/06/19,15,9435894,0
Belgium,6/20/21,1079415,25136,,,331,,9313.63903687577,,,,,56,BEL,2021/06/20,4,9642996,207102
Belgium,6/21/21,1079640,25141,,,225,,9315.580429929689,,,,,56,BEL,2021/06/21,5,9748714,105718
Belgium,6/22/21,1080035,25144,,,395,,9318.988653291015,,,,,56,BEL,2021/06/22,3,9873185,124471
Belgium,6/23/21,1081061,25149,,,1026,,9327.84140561689,,,,,56,BEL,2021/06/23,5,9873185,0
Belgium,6/24/21,1081908,25152,,,847,,9335.149671913203,,,,,56,BEL,2021/06/24,3,10205537,332352
Belgium,6/25/21,1082476,25160,,,568,,9340.050610822655,,,,,56,BEL,2021/06/25,8,10205537,0
Belgium,6/28/21,1083478,25168,,,1002,,9348.696281222778,,,,,56,BEL,2021/06/28,8,10666126,104728
Belgium,6/29/21,1084550,25170,,,1072,,9357.94594057301,,,,,56,BEL,2021/06/29,2,10666126,0
Belgium,6/30/21,1085131,25173,,,581,,9362.95904885891,,,,,56,BEL,2021/06/30,3,10796060,129934
Belgium,7/1/21,1085885,25180,,,754,,9369.464872692935,,,,,56,BEL,2021/07/01,7,11060661,264601
Belgium,7/2/21,1086508,25185,,,623,,9374.8403743489,,,,,56,BEL,2021/07/02,5,11060661,0
Belgium,7/5/21,1088363,25190,,,1855,,9390.846081526774,,,,,56,BEL,2021/07/05,5,11301758,241097
Belgium,7/6/21,1089105,25194,,,742,,9397.248364397923,,,,,56,BEL,2021/07/06,4,11527669,225911
Belgium,7/7/21,1091095,25196,,,1990,,9414.41890740815,,,,,56,BEL,2021/07/07,2,11675431,147762
Belgium,7/8/21,1092477,25196,,,1382,,9426.343374966003,,,,,56,BEL,2021/07/08,0,11675431,0
Belgium,7/9/21,1093700,25198,,,1223,,9436.895924765757,,,,,56,BEL,2021/07/09,2,11837865,162434
Belgium,7/11/21,1093700,25198,,,0,,9436.895924765757,,,,,56,BEL,2021/07/11,0,11837865,0
Belize,6/13/21,12938,325,,,0,,3253.852286473803,,,,,84,BLZ,2021/06/13,0,88569,8448
Belize,6/14/21,12971,326,,,33,,3262.151646920057,,,,,84,BLZ,2021/06/14,1,88569,0
Belize,6/15/21,12989,326,,,18,,3266.678570799832,,,,,84,BLZ,2021/06/15,0,88569,0
Belize,6/16/21,12994,327,,,5,,3267.936049655325,,,,,84,BLZ,2021/06/16,1,88569,0
Belize,6/18/21,13004,328,,,10,,3270.451007366311,,,,,84,BLZ,2021/06/18,1,95452,0
Belize,6/21/21,13039,329,,,35,,3279.2533593547623,,,,,84,BLZ,2021/06/21,1,97404,0
Belize,6/22/21,13059,329,,,20,,3284.2832747767347,,,,,84,BLZ,2021/06/22,0,97404,0
Belize,6/23/21,13083,329,,,24,,3290.3191732831015,,,,,84,BLZ,2021/06/23,0,97404,0
Belize,6/24/21,13104,329,,,21,,3295.600584476172,,,,,84,BLZ,2021/06/24,0,106010,8606
Belize,6/25/21,13137,329,,,33,,3303.899944922426,,,,,84,BLZ,2021/06/25,0,106010,0
Belize,6/28/21,13189,329,,,52,,3316.977725019554,,,,,84,BLZ,2021/06/28,0,106010,0
Belize,6/29/21,13227,329,,,38,,3326.534564321301,,,,,84,BLZ,2021/06/29,0,106010,0
Belize,6/30/21,13251,329,,,24,,3332.5704628276676,,,,,84,BLZ,2021/06/30,0,106010,0
Belize,7/1/21,13300,329,,,49,,3344.8937556114993,,,,,84,BLZ,2021/07/01,0,106010,0
Belize,7/2/21,13343,330,,,43,,3355.7080737687397,,,,,84,BLZ,2021/07/02,1,106010,0
Belize,7/5/21,13391,330,,,48,,3367.7798707814727,,,,,84,BLZ,2021/07/05,0,123902,17892
Belize,7/6/21,13409,330,,,18,,3372.3067946612477,,,,,84,BLZ,2021/07/06,0,127969,4067
Belize,7/7/21,13444,330,,,35,,3381.109146649699,,,,,84,BLZ,2021/07/07,0,131938,3969
Belize,7/8/21,13476,330,,,32,,3389.1570113248545,,,,,84,BLZ,2021/07/08,0,136169,4231
Belize,7/9/21,13518,330,,,42,,3399.719833710996,,,,,84,BLZ,2021/07/09,0,136169,0
Belize,7/11/21,13518,330,,,0,,3399.719833710996,,,,,84,BLZ,2021/07/11,0,139525,0
Benin,6/13/21,8109,102,,,0,,66.88829135678556,,,,,204,BEN,2021/06/13,0,,
Benin,6/15/21,8140,103,,,31,,67.143999462848,,,,,204,BEN,2021/06/15,1,,
Benin,6/22/21,8170,104,,,30,,67.39145892032779,,,,,204,BEN,2021/06/22,1,,
Benin,6/29/21,8199,104,,,29,,67.6306697292249,,,,,204,BEN,2021/06/29,0,,
Benin,7/7/21,8227,105,,,28,,67.86163188953938,,,,,204,BEN,2021/07/07,1,,
Benin,7/11/21,8227,105,,,0,,67.86163188953938,,,,,204,BEN,2021/07/11,0,,
Bhutan,6/13/21,1813,1,,,5,,234.96264962183065,,,,,64,BTN,2021/06/13,0,483699,0
Bhutan,6/14/21,1826,1,,,13,,236.64743420268218,,,,,64,BTN,2021/06/14,0,483699,0
Bhutan,6/15/21,1842,1,,,16,,238.72101522526864,,,,,64,BTN,2021/06/15,0,483699,0
Bhutan,6/16/21,1854,1,,,12,,240.27620099220852,,,,,64,BTN,2021/06/16,0,483699,0
Bhutan,6/17/21,1882,1,,,28,,243.90496778173485,,,,,64,BTN,2021/06/17,0,484189,0
Bhutan,6/18/21,1889,1,,,7,,244.81215947911645,,,,,64,BTN,2021/06/18,0,484189,0
Bhutan,6/19/21,1903,1,,,14,,246.62654287387963,,,,,64,BTN,2021/06/19,0,484189,0
Bhutan,6/20/21,1924,1,,,21,,249.34811796602438,,,,,64,BTN,2021/06/20,0,484189,0
Bhutan,6/21/21,1939,1,,,15,,251.29210017469921,,,,,64,BTN,2021/06/21,0,484189,0
Bhutan,6/22/21,1963,1,,,24,,254.40247170857893,,,,,64,BTN,2021/06/22,0,484189,0
Bhutan,6/23/21,1970,1,,,7,,255.30966340596052,,,,,64,BTN,2021/06/23,0,484189,0
Bhutan,6/24/21,2006,1,,,36,,259.9752207067801,,,,,64,BTN,2021/06/24,0,484751,0
Bhutan,6/25/21,2013,1,,,7,,260.8824124041617,,,,,64,BTN,2021/06/25,0,484751,0
Bhutan,6/26/21,2027,1,,,14,,262.6967957989248,,,,,64,BTN,2021/06/26,0,484751,0
Bhutan,6/27/21,2052,1,,,25,,265.93676614671625,,,,,64,BTN,2021/06/27,0,484751,0
Bhutan,6/28/21,2062,1,,,10,,267.23275428583275,,,,,64,BTN,2021/06/28,0,484751,0
Bhutan,6/29/21,2076,1,,,14,,269.04713768059594,,,,,64,BTN,2021/06/29,0,484751,0
Bhutan,6/30/21,2100,1,,,24,,272.1575092144757,,,,,64,BTN,2021/06/30,0,485315,0
Bhutan,7/1/21,2104,1,,,4,,272.6759044701223,,,,,64,BTN,2021/07/01,0,485315,0
Bhutan,7/2/21,2122,1,,,18,,275.00868312053205,,,,,64,BTN,2021/07/02,0,485315,0
Bhutan,7/3/21,2133,1,,,11,,276.4342700735603,,,,,64,BTN,2021/07/03,0,485315,0
Bhutan,7/4/21,2159,1,,,26,,279.8038392352633,,,,,64,BTN,2021/07/04,0,485315,0
Bhutan,7/5/21,2169,1,,,10,,281.09982737437986,,,,,64,BTN,2021/07/05,0,485315,0
Bhutan,7/6/21,2210,1,,,41,,286.4133787447577,,,,,64,BTN,2021/07/06,0,485315,0
Bhutan,7/7/21,2249,1,,,39,,291.4677324873123,,,,,64,BTN,2021/07/07,0,486126,0
Bhutan,7/8/21,2252,1,,,3,,291.8565289290472,,,,,64,BTN,2021/07/08,0,486126,0
Bhutan,7/9/21,2258,1,,,6,,292.63412181251715,,,,,64,BTN,2021/07/09,0,486126,0
Bhutan,7/10/21,2266,1,,,8,,293.6709123238104,,,,,64,BTN,2021/07/10,0,486126,0
Bhutan,7/11/21,2275,1,,,9,,294.83730164901533,,,,,64,BTN,2021/07/11,0,486126,0
Bolivia,6/13/21,406954,15542,,,1607,,3486.275927182225,,,,,68,BOL,2021/06/13,57,2069629,4438
Bolivia,6/14/21,409106,15614,,,2152,,3504.7115877121523,,,,,68,BOL,2021/06/14,72,2069629,0
Bolivia,6/15/21,411677,15738,,,2571,,3526.736719321095,,,,,68,BOL,2021/06/15,124,2117222,47593
Bolivia,6/16/21,414513,15826,,,2836,,3551.0320414692706,,,,,68,BOL,2021/06/16,88,2117222,0
Bolivia,6/17/21,417195,15924,,,2682,,3574.0080830776656,,,,,68,BOL,2021/06/17,98,2151088,33866
Bolivia,6/19/21,420961,16088,,,3766,,3606.270489005039,,,,,68,BOL,2021/06/19,164,2181452,30364
Bolivia,6/20/21,422047,16132,,,1086,,3615.573986837521,,,,,68,BOL,2021/06/20,44,2205639,24187
Bolivia,6/21/21,422811,16174,,,764,,3622.118988995915,,,,,68,BOL,2021/06/21,42,2231841,26202
Bolivia,6/22/21,424478,16243,,,1667,,3636.3997725012077,,,,,68,BOL,2021/06/22,69,2231841,0
Bolivia,6/23/21,426748,16329,,,2270,,3655.8463103278505,,,,,68,BOL,2021/06/23,86,2231841,0
Bolivia,6/24/21,429178,16414,,,2430,,3676.6635292347855,,,,,68,BOL,2021/06/24,85,2231841,0
Bolivia,6/25/21,431360,16496,,,2182,,3695.356192467268,,,,,68,BOL,2021/06/25,82,2231841,0
Bolivia,6/26/21,433013,16551,,,1653,,3709.5170413780347,,,,,68,BOL,2021/06/26,55,2231841,0
Bolivia,6/27/21,433935,16581,,,922,,3717.4155911032176,,,,,68,BOL,2021/06/27,30,2231841,0
Bolivia,6/28/21,435568,16631,,,1633,,3731.405104878948,,,,,68,BOL,2021/06/28,50,2450510,218669
Bolivia,6/29/21,437623,16702,,,2055,,3749.0097900039486,,,,,68,BOL,2021/06/29,71,2450510,0
Bolivia,6/30/21,439624,16767,,,2001,,3766.1518702643502,,,,,68,BOL,2021/06/30,65,2549403,98893
Bolivia,7/1/21,441286,16822,,,1662,,3780.3898199858836,,,,,68,BOL,2021/07/01,55,2549403,0
